Object,Date,RA_result (degree),DEC_result (degree),RA_input (degree),DEC_input (degree),Angular Separation (degree),Apparent magnitude R (known),Apparent magnitude G (known),Apparent magnitude B (known),Apparent magnitude V (known),"Light R (measured, W*t/m^2)","Light G (measured, W*t/m^2)","Light B (measured, W*t/m^2)",Apparent magnitude R (instrumental),Apparent magnitude G (instrumental),Apparent magnitude B (instrumental),Airmass,Corrected magnitude R (instrumental),Corrected magnitude G (instrumental),Corrected magnitude B (instrumental)
TYC 4273-659-1,2024-01-07 19:33:40.729,340.02271916666666,64.95526805555556,339.9845920348752,64.96342201411963,0.0180807516769325,,10.68376636505127,11.52,10.84,,,339.8079504269826,,,-3.075508850249236,1.178689,,,-2.0954382428227243
TYC 4273-695-1,2024-01-07 19:33:40.729,339.6230466666666,65.06957249999999,339.60222292411083,65.07329794310913,0.0095348779782271,,11.706887245178224,12.47,12.15,,,339.9070433834007,,,-3.07582542061229,1.178689,,,-2.095754813185778
TYC 4273-822-1,2024-01-07 19:33:40.729,339.8645287499999,65.14470083333335,339.87921961083373,65.13986549389111,0.0078433308814145,,10.90470027923584,11.65,10.91,,,80.50921838388224,,,-1.512039036729949,1.178689,,,-0.5319684293034371
V* RZ Cep,2024-01-07 19:33:40.729,339.8049033333333,64.85850305555554,339.79207468842384,64.85792132849795,0.0054813315587593,9.300000190734863,9.294269561767578,9.48,9.49,,,111.44651717979109,,,-1.865091263019032,1.178689,,,-0.8850206555925201
TYC 4273-1186-1,2024-01-07 19:46:29.834,339.8064062499999,65.00935527777777,339.817260025422,65.01246065702364,0.0055377617591564,,11.109890937805176,11.52,11.2,,,49.3071680948413,,,-0.9797001608455695,1.196432,,,-0.29489980505260704
TYC 4273-1351-1,2024-01-07 19:46:29.834,339.94506458333325,64.84511472222222,339.945416451616,64.8497508473386,0.0046385366953281,,11.598641395568848,12.35,12.03,,,149.94913174315147,,,-2.187284899312492,1.196432,,,-1.5024845435195295
TYC 4273-351-1,2024-01-07 19:46:29.834,340.0602133333333,65.05962083333333,340.0105649431892,65.05620820931075,0.0212131217621798,,12.543932914733888,12.68,12.2,,,490.1233193280304,,,-3.473188426041009,1.196432,,,-2.788388070248047
TYC 4273-435-1,2024-01-07 19:46:29.834,339.8296558333333,64.86889416666666,339.84776268935155,64.90075648982827,0.0327760711594952,,12.39925765991211,12.99,12.02,,,84.77150106032732,,,-1.568049694179983,1.196432,,,-0.8832493383870206
TYC 4273-659-1,2024-01-07 19:46:29.834,340.02271916666666,64.95526805555556,340.02510229225624,64.95696198422235,0.0019715690932469,,10.68376636505127,11.52,10.84,,,329.6232582821514,,,-3.0424696308665338,1.196432,,,-2.3576692750735715
TYC 4273-695-1,2024-01-07 19:46:29.834,339.6230466666666,65.06957249999999,339.6430128685185,65.0669398514289,0.0088186518363049,,11.706887245178224,12.47,12.15,,,333.8333266855645,,,-3.05624923649414,1.196432,,,-2.3714488807011778
TYC 4273-822-1,2024-01-07 19:46:29.834,339.8645287499999,65.14470083333335,339.87292146282044,65.14672456037961,0.0040668336942834,,10.90470027923584,11.65,10.91,,,71.63104396429027,,,-1.3851782125753098,1.196432,,,-0.7003778567823473
V* RZ Cep,2024-01-07 19:46:29.834,339.8049033333333,64.85850305555554,339.7843468205978,64.86744189331326,0.0124960873725404,9.300000190734863,9.294269561767578,9.48,9.49,,,903.9998062882144,,,-4.137845854373675,1.196432,,,-3.453045498580713
TYC 4273-1186-1,2024-01-07 19:48:19.457,339.8064062499999,65.00935527777777,339.7788746136069,65.00534760369457,0.0123032046050487,,11.109890937805176,11.52,11.2,,,524.7616709308168,,,-3.547330276496332,1.199072,,,-2.3746014057722755
TYC 4273-1351-1,2024-01-07 19:48:19.457,339.94506458333325,64.84511472222222,339.9477817966591,64.84913132019855,0.0041793394203129,,11.598641395568848,12.35,12.03,,,140.5354716256915,,,-2.116889899503023,1.199072,,,-0.9441610287789663
TYC 4273-351-1,2024-01-07 19:48:19.457,340.0602133333333,65.05962083333333,340.01298743479293,65.05557920113586,0.0203214531000148,,12.543932914733888,12.68,12.2,,,479.6114824199906,,,-3.4496489409226405,1.199072,,,-2.2769200701985834
TYC 4273-435-1,2024-01-07 19:48:19.457,339.8296558333333,64.86889416666666,339.8502697172325,64.90016450200781,0.0324713181898586,,12.39925765991211,12.99,12.02,,,89.14627985347504,,,-1.622683071911858,1.199072,,,-0.44995420118780105
TYC 4273-659-1,2024-01-07 19:48:19.457,340.02271916666666,64.95526805555556,340.0275156175597,64.95634712855227,0.0022993486151924,,10.68376636505127,11.52,10.84,,,319.10516547235824,,,-3.0072595966762568,1.199072,,,-1.8345307259522
TYC 4273-695-1,2024-01-07 19:48:19.457,339.6230466666666,65.06957249999999,339.6454523611904,65.06632664559127,0.0099871400117326,,11.706887245178224,12.47,12.15,,,330.87502726362027,,,-3.046584986076644,1.199072,,,-1.8738561153525872
TYC 4273-822-1,2024-01-07 19:48:19.457,339.8645287499999,65.14470083333335,339.87539624525976,65.14613196939781,0.0047867372361097,,10.90470027923584,11.65,10.91,,,67.80656938640746,,,-1.325604441306161,1.199072,,,-0.1528755705821041
V* RZ Cep,2024-01-07 19:48:19.457,339.8049033333333,64.85850305555554,339.786779357928,64.86684042121676,0.0113483161523796,9.300000190734863,9.294269561767578,9.48,9.49,,,895.2894978238746,,,-4.127333735939489,1.199072,,,-2.9546048652154324
TYC 4273-1186-1,2024-01-07 19:50:07.235,339.8064062499999,65.00935527777777,339.8250100218396,65.01207959838686,0.0083179323744271,,11.109890937805176,11.52,11.2,,,47.04126902826626,,,-0.9286225837174922,1.201673,,,-0.2655836966310363
TYC 4273-1351-1,2024-01-07 19:50:07.235,339.94506458333325,64.84511472222222,339.9531028455896,64.84929003067717,0.0053949879368256,,11.598641395568848,12.35,12.03,,,150.69825007916904,,,-2.1926955340391494,1.201673,,,-1.5296566469526935
TYC 4273-351-1,2024-01-07 19:50:07.235,340.0602133333333,65.05962083333333,340.018344686831,65.05571322334013,0.0180834925943441,,12.543932914733888,12.68,12.2,,,482.0790700569007,,,-3.4552207022518155,1.201673,,,-2.7921818151653595
TYC 4273-435-1,2024-01-07 19:50:07.235,339.8296558333333,64.86889416666666,339.8554970963233,64.90028484252885,0.0332516861951743,,12.39925765991211,12.99,12.02,,,85.29054286402074,,,-1.574677207467323,1.201673,,,-0.9116383203808671
TYC 4273-659-1,2024-01-07 19:50:07.235,340.02271916666666,64.95526805555556,340.0328657339696,64.956482531197,0.0044636016723618,,10.68376636505127,11.52,10.84,,,327.7075075490489,,,-3.036140988035508,1.201673,,,-2.373102100949052
TYC 4273-695-1,2024-01-07 19:50:07.235,339.6230466666666,65.06957249999999,339.6508525563388,65.06648357076703,0.0121215289950656,,11.706887245178224,12.47,12.15,,,334.4127002256302,,,-3.058131917305738,1.201673,,,-2.3950930302192823
TYC 4273-822-1,2024-01-07 19:50:07.235,339.8645287499999,65.14470083333335,339.8807557686508,65.14625746945217,0.0069958514393042,,10.90470027923584,11.65,10.91,,,69.33856484148995,,,-1.3498621319794757,1.201673,,,-0.6868232448930198
V* RZ Cep,2024-01-07 19:50:07.235,339.8049033333333,64.85850305555554,339.792072369508,64.86698605255759,0.0100830823715622,9.300000190734863,9.294269561767578,9.48,9.49,,,887.0795248838914,,,-4.11733139883567,1.201673,,,-3.4542925117492143
TYC 4273-1186-1,2024-01-07 19:51:55.875,339.8064062499999,65.00935527777777,339.7914157360359,65.0010002910494,0.0104845519139356,,11.109890937805176,11.52,11.2,,,534.8376595375372,,,-3.567979959977197,1.204318,,,-2.2615409613362045
TYC 4273-1351-1,2024-01-07 19:51:55.875,339.94506458333325,64.84511472222222,339.9601947677687,64.84478588986734,0.0064397778405013,,11.598641395568848,12.35,12.03,,,149.86693317654124,,,-2.186689561220732,1.204318,,,-0.8802505625797392
TYC 4273-351-1,2024-01-07 19:51:55.875,340.0602133333333,65.05962083333333,340.0254616956644,65.05122329649564,0.0168915047808796,,12.543932914733888,12.68,12.2,,,493.4587632411292,,,-3.4805521756687616,1.204318,,,-2.1741131770277686
TYC 4273-435-1,2024-01-07 19:51:55.875,339.8296558333333,64.86889416666666,339.8626544118483,64.89582895841474,0.0303592480951004,,12.39925765991211,12.99,12.02,,,85.87059888168712,,,-1.582036240292075,1.204318,,,-0.2755972416510821
TYC 4273-659-1,2024-01-07 19:51:55.875,340.02271916666666,64.95526805555556,340.03998340261035,64.95198761715483,0.0080112705532723,,10.68376636505127,11.52,10.84,,,316.23157575006314,,,-2.997438091096816,1.204318,,,-1.6909990924558234
TYC 4273-695-1,2024-01-07 19:51:55.875,339.6230466666666,65.06957249999999,339.658037579288,65.06198830935071,0.0165868368573297,,11.706887245178224,12.47,12.15,,,332.90746378558066,,,-3.0532338412110978,1.204318,,,-1.746794842570105
TYC 4273-822-1,2024-01-07 19:51:55.875,339.8645287499999,65.14470083333335,339.85239243386377,65.1373840654322,0.0089199132799171,,10.90470027923584,11.65,10.91,,,120.04385149439776,,,-1.9457748131088413,1.204318,,,-0.6393358144678485
V* RZ Cep,2024-01-07 19:51:55.875,339.8049033333333,64.85850305555554,339.7992173437242,64.86249200064255,0.0046633175506133,9.300000190734863,9.294269561767578,9.48,9.49,,,876.0298513650193,,,-4.103722274154709,1.204318,,,-2.797283275513716
TYC 4273-1186-1,2024-01-07 19:53:42.638,339.8064062499999,65.00935527777777,339.79740958005283,65.00183434236939,0.0084270287181606,,11.109890937805176,11.52,11.2,,,542.067321490861,,,-3.582558077446014,1.206926,,,-2.5084556937728437
TYC 4273-1351-1,2024-01-07 19:53:42.638,339.94506458333325,64.84511472222222,339.9662752714772,64.84558680597588,0.0090282290601231,,11.598641395568848,12.35,12.03,,,149.66191322341464,,,-2.1852032428026864,1.206926,,,-1.111100859129516
TYC 4273-351-1,2024-01-07 19:53:42.638,340.0602133333333,65.05962083333333,340.03148549628213,65.05204917982432,0.0142869173199107,,12.543932914733888,12.68,12.2,,,483.9775104558397,,,-3.459487963960091,1.206926,,,-2.3853855802869206
TYC 4273-435-1,2024-01-07 19:53:42.638,339.8296558333333,64.86889416666666,339.86864283439854,64.89666611010651,0.0323287173599511,,12.39925765991211,12.99,12.02,,,94.84094542659854,,,-1.6899146973737773,1.206926,,,-0.6158123137006069
TYC 4273-659-1,2024-01-07 19:53:42.638,340.02271916666666,64.95526805555556,340.045991671149,64.95281174150678,0.0101538819533616,,10.68376636505127,11.52,10.84,,,321.8133188254692,,,-3.0164350463313867,1.206926,,,-1.9423326626582162
TYC 4273-695-1,2024-01-07 19:53:42.638,339.6230466666666,65.06957249999999,339.6145550560665,65.0549042260664,0.0150989121700879,,11.706887245178224,12.47,12.15,,,114.99689353962034,,,-1.899140282662704,1.206926,,,-0.8250378989895335
TYC 4273-822-1,2024-01-07 19:53:42.638,339.8645287499999,65.14470083333335,339.85842278530595,65.13819903376742,0.0069901341230354,,10.90470027923584,11.65,10.91,,,117.84190918305563,,,-1.9256744358234064,1.206926,,,-0.8515720521502359
V* RZ Cep,2024-01-07 19:53:42.638,339.8049033333333,64.85850305555554,339.80519276551667,64.86331850142342,0.0048170153646339,9.300000190734863,9.294269561767578,9.48,9.49,,,891.0434379035611,,,-4.122172201296962,1.206926,,,-3.0480698176237917
TYC 4273-1186-1,2024-01-07 19:57:22.755,339.8064062499999,65.00935527777777,339.8010060895009,64.99862106856695,0.010974067547414,,11.109890937805176,11.52,11.2,,,400.7486002190344,,,-3.254605046027393,1.212445,,,-2.592840914094476
TYC 4273-1351-1,2024-01-07 19:57:22.755,339.94506458333325,64.84511472222222,339.9700086053029,64.84171277087094,0.0111359060162824,,11.598641395568848,12.35,12.03,,,123.81416826996012,,,-1.9793508723359896,1.212445,,,-1.3175867404030726
TYC 4273-351-1,2024-01-07 19:57:22.755,340.0602133333333,65.05962083333333,340.03500351272754,65.04883489673925,0.0151455110942165,,12.543932914733888,12.68,12.2,,,349.6839142701309,,,-3.106614148058709,1.212445,,,-2.4448500161257916
TYC 4273-659-1,2024-01-07 19:57:22.755,340.02271916666666,64.95526805555556,340.0493568703204,64.94960509112008,0.0126195806095524,,10.68376636505127,11.52,10.84,,,224.66120075005185,,,-2.6262452001755427,1.212445,,,-1.9644810682426255
TYC 4273-695-1,2024-01-07 19:57:22.755,339.6230466666666,65.06957249999999,339.58766560149684,65.0713219104419,0.0150155037320561,,11.706887245178224,12.47,12.15,,,63.51484891177297,,,-1.2546131841709862,1.212445,,,-0.592849052238069
TYC 4273-822-1,2024-01-07 19:57:22.755,339.8645287499999,65.14470083333335,339.8620381292863,65.13497853661612,0.0097785176698077,,10.90470027923584,11.65,10.91,,,85.67237041728262,,,-1.5795269690897058,1.212445,,,-0.9177628371567886
V* RZ Cep,2024-01-07 19:57:22.755,339.8049033333333,64.85850305555554,339.8089087523643,64.85950882254775,0.001976694244617,9.300000190734863,9.294269561767578,9.48,9.49,,,740.8112859761567,,,-3.921693985925902,1.212445,,,-3.259929853992985
TYC 4273-1186-1,2024-01-07 19:59:16.315,339.8064062499999,65.00935527777777,339.8088036079072,64.996329125075,0.0130654867348682,,11.109890937805176,11.52,11.2,,,510.0699514309725,,,-3.516499360090969,1.215296,,,-2.4349436166474034
TYC 4273-1351-1,2024-01-07 19:59:16.315,339.94506458333325,64.84511472222222,339.9774146769892,64.84012111585794,0.0146307809307413,,11.598641395568848,12.35,12.03,,,133.31587373912046,,,-2.059629669199688,1.215296,,,-0.9780739257561222
TYC 4273-351-1,2024-01-07 19:59:16.315,340.0602133333333,65.05962083333333,340.0428621395856,65.0465232768499,0.0150034797075465,,12.543932914733888,12.68,12.2,,,479.2665596089124,,,-3.4488678296997897,1.215296,,,-2.367312086256224
TYC 4273-435-1,2024-01-07 19:59:16.315,339.8296558333333,64.86889416666666,339.87978568756364,64.89118510484295,0.0308181957878703,,12.39925765991211,12.99,12.02,,,75.4968216100013,,,-1.4422466817575992,1.215296,,,-0.36069093831403354
TYC 4273-659-1,2024-01-07 19:59:16.315,340.02271916666666,64.95526805555556,339.9964004291769,64.94970138523779,0.0124556966274552,,10.68376636505127,11.52,10.84,,,754.206986069443,,,-3.941151388019346,1.215296,,,-2.8595956445757804
TYC 4273-695-1,2024-01-07 19:59:16.315,339.6230466666666,65.06957249999999,339.5949891570368,65.06979340835589,0.0118287437061202,,11.706887245178224,12.47,12.15,,,70.20010797113237,,,-1.363269461080192,1.215296,,,-0.28171371763662645
TYC 4273-822-1,2024-01-07 19:59:16.315,339.8645287499999,65.14470083333335,339.8484959033299,65.14113938468358,0.0076226550910122,,10.90470027923584,11.65,10.91,,,91.48287870099186,,,-1.6507745661852813,1.215296,,,-0.5692188227417156
V* RZ Cep,2024-01-07 19:59:16.315,339.8049033333333,64.85850305555554,339.8164581725277,64.85782408214568,0.0049559260119459,9.300000190734863,9.294269561767578,9.48,9.49,,,844.6473598344519,,,-4.064113583085484,1.215296,,,-2.982557839641918
TYC 4273-1186-1,2024-01-07 20:01:07.681,339.8064062499999,65.00935527777777,339.8196291104192,64.99905157014304,0.0117211259009865,,11.109890937805176,11.52,11.2,,,509.5568856156941,,,-3.515406697250316,1.218085,,,-2.4233928855557045
TYC 4273-1351-1,2024-01-07 20:01:07.681,339.94506458333325,64.84511472222222,339.9424209784577,64.85169619134398,0.0066766868643304,,11.598641395568848,12.35,12.03,,,16.579785353229894,,,0.2036277297930794,1.218085,,,1.295641541487691
TYC 4273-293-1,2024-01-07 20:01:07.681,340.10762958333333,64.86281,340.04453140082126,64.83103101909796,0.0415832821742034,,10.764019966125488,11.47,10.94,,,61.235500348319405,,,-1.2149331877503546,1.218085,,,-0.12291937605574299
TYC 4273-351-1,2024-01-07 20:01:07.681,340.0602133333333,65.05962083333333,340.053723966048,65.04922987220725,0.0107453663443756,,12.543932914733888,12.68,12.2,,,473.2641211093512,,,-3.435183963776044,1.218085,,,-2.3431701520814325
TYC 4273-435-1,2024-01-07 20:01:07.681,339.8296558333333,64.86889416666666,339.8907818250817,64.89386292702878,0.0360099527508802,,12.39925765991211,12.99,12.02,,,81.85278690169595,,,-1.530008687693861,1.218085,,,-0.43799487599924936
TYC 4273-659-1,2024-01-07 20:01:07.681,340.02271916666666,64.95526805555556,340.00725699054595,64.95241696005496,0.007139842962639,,10.68376636505127,11.52,10.84,,,769.080340370558,,,-3.96235428543178,1.218085,,,-2.8703404737371683
TYC 4273-695-1,2024-01-07 20:01:07.681,339.6230466666666,65.06957249999999,339.60581205807057,65.07244592937649,0.0078119522100905,,11.706887245178224,12.47,12.15,,,76.94165470646527,,,-1.462828815850206,1.218085,,,-0.37081500415559443
TYC 4273-822-1,2024-01-07 20:01:07.681,339.8645287499999,65.14470083333335,339.85948234796587,65.14382698676643,0.0022941248423596,,10.90470027923584,11.65,10.91,,,87.06862163168299,,,-1.5970791840224612,1.218085,,,-0.5050653723278495
V* RZ Cep,2024-01-07 20:01:07.681,339.8049033333333,64.85850305555554,339.8272836845224,64.86053654862597,0.0097230694767953,9.300000190734863,9.294269561767578,9.48,9.49,,,865.290759481904,,,-4.090330175514642,1.218085,,,-2.99831636382003
TYC 4273-1186-1,2024-01-07 20:02:56.342,339.8064062499999,65.00935527777777,339.82264472626207,64.99710666976124,0.0140397056739291,,11.109890937805176,11.52,11.2,,,355.476265778348,,,-3.124451534154332,1.220885,,,-2.40259583260875
TYC 4273-1351-1,2024-01-07 20:02:56.342,339.94506458333325,64.84511472222222,339.97163067442875,64.85985967227482,0.0185704355082172,,11.598641395568848,12.35,12.03,,,52.06076237480028,,,-1.0387013198478408,1.220885,,,-0.3168456183022591
TYC 4273-351-1,2024-01-07 20:02:56.342,340.0602133333333,65.05962083333333,340.0567251325516,65.04729155721661,0.0124167450991127,,12.543932914733888,12.68,12.2,,,318.74085601368563,,,-3.0060193474665606,1.220885,,,-2.284163645920979
TYC 4273-659-1,2024-01-07 20:02:56.342,340.02271916666666,64.95526805555556,340.01024113608935,64.9504659668325,0.0071391490190337,,10.68376636505127,11.52,10.84,,,535.3308073048149,,,-3.568980603221169,1.220885,,,-2.847124901675587
TYC 4273-695-1,2024-01-07 20:02:56.342,339.6230466666666,65.06957249999999,339.60890979175696,65.07054387684505,0.0060374859859829,,11.706887245178224,12.47,12.15,,,53.93594375669434,,,-1.0771207165992374,1.220885,,,-0.3552650150536557
TYC 4273-822-1,2024-01-07 20:02:56.342,339.8645287499999,65.14470083333335,339.86244611987297,65.14191526664253,0.0029198914445874,,10.90470027923584,11.65,10.91,,,69.05992038178928,,,-1.34549019414436,1.220885,,,-0.6236344925987783
V* RZ Cep,2024-01-07 20:02:56.342,339.8049033333333,64.85850305555554,339.83030928653034,64.85858706115292,0.0107941607055427,9.300000190734863,9.294269561767578,9.48,9.49,,,578.857210919073,,,-3.6538536301856936,1.220885,,,-2.931997928640112
2MASS J22375782+6453569,2024-01-07 19:15:45.667,339.49095333333327,64.89916472222222,339.4747483879882,64.88717421986223,0.0138220780053827,,13.145664,,,,41.19565514575663,,,-0.5866004306020011,,1.155771,,-0.41963504370913995,
Case  499,2024-01-07 19:15:45.667,339.4184791666666,65.05113833333333,339.4701187957896,65.06850490649067,0.0278522398961125,12.31999969482422,11.506842,,,,70.71953805579469,,,-1.1733204336635836,,1.155771,,-1.0063550467707225,
TYC 4273-1186-1,2024-01-07 19:15:45.667,339.8064062499999,65.00935527777777,339.8127371204577,65.01799115494937,0.0090404408568716,,11.109891,11.520000457763672,11.2,,46.90894437965764,,,-0.727611045385405,,1.155771,,-0.5606456584925439,
TYC 4273-319-1,2024-01-07 19:15:45.667,339.58776499999993,65.066285,339.51333447059613,65.07400589439662,0.0323091778205168,,12.238874,12.890000343322754,12.44,,56.291757295238455,,,-0.9255839120114184,,1.155771,,-0.7586185251185573,
TYC 4273-343-1,2024-01-07 19:15:45.667,339.3993054166666,65.13731277777778,339.4798055643752,65.11727943063319,0.0393413677416209,,11.055931,11.539999961853027,11.04,,89.97739887346171,,,-1.4348054810636213,,1.155771,,-1.2678400941707602,
